x_error,y_error,theta_error,distance_error
4.547450431307531460e-02,2.859324176229804948e-05,4.640427421173076153e-04,4.547451330243545975e-02
4.142185687145683026e-02,2.792563940956505064e-05,7.740245632523662985e-04,4.142186628485964445e-02
3.767132743341550238e-02,2.830012317334151817e-05,1.029311681646087650e-03,3.767133806347439801e-02
3.420039370097871512e-02,2.926529988633852497e-05,1.247849747898228468e-03,3.420040622214481907e-02
3.098821223011616333e-02,3.052495461597359849e-05,1.442404344909054871e-03,3.098822726442374692e-02
2.801549337835451681e-02,3.188453999092288882e-05,1.622485558562633979e-03,2.801551152230699615e-02
2.526438551241505515e-02,3.321712786230612835e-05,1.795589867912372609e-03,2.526440734902584556e-02
2.271836782115244091e-02,3.444127839280497483e-05,1.968047558833575447e-03,2.271839392780290734e-02
2.036215110778294424e-02,3.550637907312470531e-05,2.145650151019320561e-03,2.036218206477736700e-02
1.818158597333496829e-02,3.638276548745267291e-05,2.334173281590099912e-03,1.818162237566811265e-02
1.616357784322852709e-02,3.705496057793133957e-05,2.539884232749408353e-03,1.616362031737356847e-02
1.429600832800859145e-02,3.751698014897719702e-05,2.770121092779693171e-03,1.429605755578406030e-02
1.256766244638085617e-02,3.776902401986248492e-05,3.034053112899436425e-03,1.256771919901725904e-02
1.096816127345801029e-02,3.781510191913639574e-05,3.343790824897945654e-03,1.096822646112475229e-02
9.487899609420757940e-03,3.766128611837338269e-05,3.716141294741630904e-03,9.487974355515441452e-03
8.117988293651734466e-03,3.731437019016681234e-05,4.175574888314318410e-03,8.118074051035090513e-03
6.850200816808316162e-03,3.678076183488698803e-05,4.759578124814371064e-03,6.850299559511428306e-03
5.676923908098929772e-03,3.606545335399502505e-05,5.529041266595306758e-03,5.677038468715079472e-03
5.000000000000000278e-02,5.000000000000000278e-02,0.000000000000000000e+00,7.071067811865476560e-02
-1.451659883172211341e-02,-1.451659883172211341e-02,-3.141592653589793116e+00,2.052957094735084059e-02
-3.347839832559844353e-02,-3.347839832559844353e-02,-2.530727415391777591e+00,4.734560495859003321e-02
-9.405907517354820946e-02,-4.416040616347263748e-02,-2.266311937613083582e+00,1.039098219372262544e-01
-2.161577946340086376e-01,1.277516177185879925e-02,4.129757780804238720e+00,2.165349785585123643e-01
-3.564207981911952650e-01,2.557178103551200898e-01,2.955576475122635216e+00,4.386654578560590378e-01
-8.713403929947861615e-01,4.958287607461033253e-01,2.449715021468215070e+00,1.002536902287055387e+00
-2.145263443484630272e+00,2.712017555983117778e-01,2.230442710615162749e+00,2.162338001837626589e+00
-4.114332269070321679e+00,-1.697867069987379463e+00,-4.146474047696146137e+00,4.450896831837474643e+00
-5.108813236147083714e+00,-3.697867069987379907e+00,-3.300455757608275142e+00,6.306678487851484327e+00
-7.108813236147083714e+00,-5.697867069987379907e+00,-2.640457544864981188e+00,9.110483783733251073e+00
-9.108813236147081938e+00,-7.697867069987379907e+00,-2.003617289582533267e+00,1.192592285729722335e+01
-1.110881323614708194e+01,-5.697867069987379907e+00,-1.620469659670151996e+00,1.248484764275652559e+01
-1.310881323614708194e+01,-3.697867069987379907e+00,-1.208584020897690792e+00,1.362039666557042494e+01
-1.158222883705817452e+01,-1.697867069987379685e+00,-7.271089195867976862e-01,1.170601458316747134e+01
-9.582228837058174520e+00,3.021329300126202599e-01,5.989865813729949195e+00,9.586990862264721969e+00
-7.582228837058175408e+00,2.302132930012620093e+00,5.115744097772429555e+00,7.924014775665493282e+00
-5.582228837058175408e+00,4.302132930012620093e+00,4.143047632186529050e+00,7.047668163072296821e+00
-4.792130451424582382e+00,6.302132930012620093e+00,3.268116679192038632e+00,7.917158185297311412e+00
-6.792130451424582382e+00,8.302132930012621870e+00,2.692820359261188123e+00,1.072653006599846570e+01
-8.742130451424582560e+00,1.035213293001262080e+01,2.097541893511881916e+00,1.354959412788356055e+01
-1.074213045142458256e+01,8.352132930012620804e+00,1.695317082004583531e+00,1.360703829332542547e+01
-1.274213045142458256e+01,6.352132930012620804e+00,1.282870991691254403e+00,1.423767822370179736e+01
-1.474213045142458256e+01,4.352132930012620804e+00,8.474007113928823109e-01,1.537112459409916454e+01
-1.274213045142458256e+01,2.352132930012621248e+00,3.410586839107225821e-01,1.295740783341990010e+01
-1.074213045142458256e+01,3.521329300126211370e-01,-1.200352772244634991e-01,1.074790045710428821e+01
-8.742130451424582560e+00,1.556840036875428046e+00,-8.743688693541211698e-01,8.879673176989300032e+00
-6.742130451424582560e+00,3.556840036875427824e+00,-1.794444240693680026e+00,7.622823234992836205e+00
-4.742130451424582560e+00,5.556840036875427380e+00,-1.562471397537560591e+00,7.305222269975774729e+00
-2.742130451424582116e+00,7.556840036875427380e+00,-1.309971163173179409e+00,8.038974484071546911e+00
-7.421304514245822270e-01,8.458020811540031048e+00,-9.596788854509852307e-01,8.490516689541099282e+00
1.257869548575417884e+00,6.458020811540031048e+00,-6.287000983136494803e-01,6.579382083715573870e+00
3.257869548575417884e+00,4.458020811540031048e+00,-4.565589073976609180e-01,5.521563506078602579e+00
2.024387931049926870e+00,2.458020811540031492e+00,9.644092848290841680e-02,3.184338676294423021e+00
2.438793104992678651e-02,4.580208115400313806e-01,1.343067298784388575e+00,4.586696359959801517e-01
-5.608068923787151716e-01,3.548351751986359437e-01,1.792061134283677415e+00,6.636357224394408005e-01
-1.167402970334544543e+00,-2.517609027571929836e-01,-4.325450141456078867e+00,1.194241703887045869e+00
-1.434827562287038338e+00,-1.768401129216050638e+00,-3.037829988595972086e+00,2.277273081409247002e+00
-3.434827562287038116e+00,-3.768401129216050638e+00,-2.484451580414144267e+00,5.098910418248542520e+00
-5.434827562287038560e+00,-4.907554068947151293e+00,-1.970799901487512606e+00,7.322666015286687369e+00
-7.384827562287037850e+00,-2.857554068947151027e+00,-1.725189681825445964e+00,7.918414827582016535e+00
-9.384827562287037850e+00,-8.575540689471509159e-01,-1.392406273584874121e+00,9.423926323726766086e+00
-8.328459189463757184e+00,1.142445931052848973e+00,5.274197734687342098e+00,8.406450807323059493e+00
-6.328459189463757184e+00,3.142445931052848973e+00,4.338765363721822865e+00,7.065717383415422326e+00
-5.536340060377932915e+00,5.142445931052849417e+00,3.440260992360419046e+00,7.556177037229047322e+00
-7.536340060377932915e+00,7.142445931052849417e+00,2.819354609368109443e+00,1.038320544839938364e+01
-9.536340060377932915e+00,9.142445931052849417e+00,2.202746219936043914e+00,1.321083265163077414e+01
-1.153634006037793291e+01,7.142445931052849417e+00,1.801830464827192335e+00,1.356840727081458731e+01
-1.353634006037793291e+01,5.142445931052849417e+00,1.382270250477207085e+00,1.448023661353620462e+01
-1.553634006037793291e+01,3.142445931052848973e+00,9.348922562948329684e-01,1.585095671880075585e+01
-1.353634006037793291e+01,1.142445931052848973e+00,4.393998801443497193e-01,1.358446483802625515e+01
-1.153634006037793291e+01,-8.575540689471509159e-01,-6.296253215193328145e+00,1.156816930070823979e+01
-9.536340060377932915e+00,4.390654227081375316e-01,4.775899745060492307e-01,9.546442279330392466e+00
-7.536340060377932915e+00,-1.560934577291862357e+00,-4.944488051888756175e+00,7.696293800280924025e+00
-5.536340060377932915e+00,-3.560934577291862357e+00,-3.966281041489533088e+00,6.582652681700463582e+00
-7.006707939647894179e+00,-5.560934577291861913e+00,-3.256128511560339334e+00,8.945275262642567782e+00
-9.006707939647894179e+00,-7.560934577291861913e+00,-2.617771791612780063e+00,1.175961392190254173e+01
-1.100670793964789418e+01,-9.560934577291861913e+00,-1.990040327979251344e+00,1.457940635485420167e+01
-1.300670793964789418e+01,-7.560934577291861913e+00,-1.567831322764883017e+00,1.504467291466940537e+01
-1.500670793964789418e+01,-5.560934577291861913e+00,-1.128654603226563857e+00,1.600391441363053957e+01
-1.316304938836471372e+01,-3.510934577291862091e+00,-6.120063397157071705e-01,1.362323496114458976e+01
-1.116304938836471372e+01,-1.510934577291862313e+00,-1.272655467221515124e-01,1.126483887785022553e+01
-9.163049388364713721e+00,4.890654227081377425e-01,6.578928100339572538e+00,9.176091710597690465e+00
-7.163049388364712833e+00,-1.510934577291862313e+00,-5.391228788087287782e-02,7.320669357170027425e+00
-5.163049388364712833e+00,4.890654227081377425e-01,5.316078333073212647e+00,5.186160812622563121e+00
-3.163049388364712833e+00,2.489065422708137909e+00,4.132941426923919970e+00,4.024963119303781589e+00
-2.711648200263094832e+00,4.489065422708137909e+00,3.161390607013931486e+00,5.244496575587009879e+00
-4.711648200263094388e+00,6.489065422708137909e+00,2.635151194531597518e+00,8.019201881934934661e+00
-6.711648200263094388e+00,8.489065422708137021e+00,2.065260292960698241e+00,1.082175832825302564e+01
-8.711648200263095276e+00,6.489065422708137909e+00,1.715983195429668706e+00,1.086281659724279613e+01
-1.071164820026309528e+01,4.489065422708137909e+00,1.348481349062770729e+00,1.161426345213304501e+01
-1.271164820026309528e+01,2.489065422708137909e+00,9.411007098817743000e-01,1.295304777439553945e+01
-1.071164820026309528e+01,4.890654227081377425e-01,4.779731161444442655e-01,1.072280710233511059e+01
-8.711648200263095276e+00,-1.510934577291862313e+00,-6.198721673040617830e+00,8.841704454572283822e+00
-6.711648200263094388e+00,-5.198168434875833910e-01,-5.682290883793239544e+00,6.731747998467279892e+00
-4.711648200263094388e+00,-2.519816843487583391e+00,-4.657618274381627899e+00,5.343136315663880254e+00
-2.711648200263094388e+00,-4.519816843487583391e+00,-3.507439873939381059e+00,5.270842462136783091e+00
-3.889163818050498378e+00,-6.519816843487583391e+00,-2.894047015518514510e+00,7.591680108925660697e+00
-5.889163818050498378e+00,-8.519816843487584279e+00,-2.350145887584380588e+00,1.035710043991125318e+01
-7.889163818050497490e+00,-1.051981684348758428e+01,-1.777922607060180571e+00,1.314935177750455431e+01
-9.839163818050497667e+00,-8.469816843487583569e+00,-1.383648952622539730e+00,1.298256299813946590e+01
-1.183916381805049767e+01,-6.469816843487583569e+00,-9.833963777931331585e-01,1.349163925914533380e+01
-1.032700904607847647e+01,-4.469816843487583569e+00,-4.641824688850983982e-01,1.125283868417707289e+01
-8.327009046078476473e+00,-2.469816843487583569e+00,2.653809461723444230e-02,8.685567045037862144e+00
-6.327009046078476473e+00,-4.698168434875835686e-01,4.231855766777248284e-01,6.344428369489524933e+00
-4.327009046078476473e+00,-2.469816843487583569e+00,1.478596269778066130e+00,4.982268813022831644e+00
-2.327009046078476473e+00,-4.469816843487583569e+00,1.439866766683488564e+00,5.039269164755576291e+00
-3.270090460784764730e-01,-6.469816843487583569e+00,1.258496126866916143e+00,6.478075710000060994e+00
1.672990953921523527e+00,-4.469816843487583569e+00,1.056276464845639973e+00,4.772647205296925321e+00
3.672990953921523527e+00,-2.469816843487583569e+00,1.066083128840336069e+00,4.426156096204054258e+00
4.169349043472836414e+00,-4.698168434875835686e-01,9.349873857329817906e-01,4.195735848779388100e+00
2.169349043472835969e+00,1.530183156512416431e+00,1.050649963156529587e+00,2.654719526596135637e+00
1.693490434728359695e-01,2.974521455860318575e+00,1.339391590251100439e+00,2.979338347670259957e+00
-1.830650956527164031e+00,2.308578038820564782e+00,1.455842537835785100e+00,2.946322366265854864e+00
-3.830650956527163586e+00,3.085780388205647817e-01,1.664947832782810888e+00,3.843059608799324955e+00
-4.689423063076625375e+00,-1.691421961179435218e+00,-4.802556151856342659e+00,4.985137602441385596e+00
-2.689423063076625375e+00,-3.691421961179435218e+00,-3.596697565491076887e+00,4.567230288444659614e+00
-3.709855756291522866e+00,-5.691421961179434774e+00,-2.933857097792226920e+00,6.793770210471127946e+00
-5.709855756291522866e+00,-7.691421961179434774e+00,-2.383927140712567727e+00,9.579166171570923538e+00
-7.709855756291522866e+00,-9.691421961179434774e+00,-1.806475851502163277e+00,1.238408395532154671e+01
-9.659855756291522155e+00,-7.641421961179434952e+00,-1.425135794254586807e+00,1.231682356864600969e+01
-1.165985575629152216e+01,-5.641421961179434952e+00,-1.032899374835984485e+00,1.295291002059391161e+01
-1.020806550285578318e+01,-3.641421961179434952e+00,-5.300156858549334160e-01,1.083810662477326758e+01
-8.208065502855783180e+00,-1.641421961179434730e+00,-6.442621918135715831e-02,8.370579750161471821e+00
-6.208065502855784068e+00,3.585780388205652702e-01,6.574555234460103037e+00,6.218412618801718139e+00
-4.208065502855784068e+00,-1.641421961179434730e+00,1.101136997702445441e-01,4.516866317588671187e+00
-2.208065502855784068e+00,-1.372602797291564425e-01,-8.105813746568588662e-01,2.212327654144632394e+00
-3.768868488107517400e-01,1.862739720270843558e+00,3.428493393983851334e+00,1.900484928191012779e+00
-1.635318129470662019e-01,3.862739720270843335e+00,2.660304318172147298e+00,3.866199787957656397e+00
-2.163531812947065980e+00,5.862739720270843335e+00,2.360655839122802746e+00,6.249206904341979119e+00
-4.163531812947065980e+00,7.862739720270843335e+00,1.883252521713952632e+00,8.897059798953083742e+00
-6.163531812947065980e+00,5.875656532470178384e+00,1.594703290102733151e+00,8.515425068472508130e+00
-8.163531812947065092e+00,3.875656532470178384e+00,1.302082933164899092e+00,9.036811673299247616e+00
-1.016353181294706509e+01,1.875656532470178606e+00,9.519696045156695874e-01,1.033515681257837038e+01
-8.163531812947065092e+00,-1.243434675298213943e-01,-5.744356131825066214e+00,8.164478731610252282e+00
-6.163531812947065980e+00,-2.124343467529821616e+00,-4.816808624075513912e+00,6.519352696184427920e+00
-4.163531812947065980e+00,-4.124343467529821616e+00,-3.757186251233504137e+00,5.860478324810885375e+00
-5.472678569147567451e+00,-6.124343467529821616e+00,-3.085459251748804643e+00,8.213269363017522195e+00
-7.472678569147567451e+00,-8.124343467529820728e+00,-2.488970335514157917e+00,1.103838220828540706e+01
-9.472678569147566563e+00,-1.012434346752982073e+01,-1.886621164493217595e+00,1.386484655244699482e+01
-1.142267856914756763e+01,-8.074343467529821794e+00,-1.479073576768363596e+00,1.398830254626002301e+01
-1.342267856914756763e+01,-6.074343467529821794e+00,-1.058562928697128314e+00,1.473315813164902011e+01
-1.177140990458044278e+01,-4.074343467529821794e+00,-5.394487995054535467e-01,1.245657921875253393e+01
-9.771409904580442785e+00,-2.074343467529821350e+00,-5.261778399554550845e-02,9.989161743840991647e+00
-7.771409904580442785e+00,-7.434346752982140538e-02,3.586318365908809369e-01,7.771765491583965790e+00
-5.771409904580442785e+00,-2.074343467529821350e+00,1.304970558677217785e+00,6.132868261097157436e+00
-3.771409904580442340e+00,-4.074343467529821794e+00,1.173055993840013578e+00,5.551919250112558935e+00
-1.771409904580442340e+00,-6.074343467529821794e+00,1.025244341938471804e+00,6.327364507562995399e+00
2.285900954195576040e-01,-4.074343467529821794e+00,7.541777119978736454e-01,4.080750926377013421e+00
2.228590095419557660e+00,-2.074343467529821350e+00,9.084961366896240342e-01,3.044587761041845475e+00
2.570140008475865212e+00,-7.434346752982140538e-02,1.018279771159291691e+00,2.571215007410441622e+00
9.149982790039699054e-01,1.925656532470178650e+00,1.563548358865255672e+00,2.131988492376377664e+00
-1.085001720996030095e+00,3.085996742731232700e+00,1.734352882029660536e+00,3.271177865954727260e+00
-3.085001720996030095e+00,2.354894678670922836e+00,1.704212462705204212e+00,3.881077758327072580e+00
-5.085001720996030983e+00,3.548946786709227807e-01,1.675649801031646735e+00,5.097371159282158004e+00
-6.223799424658802870e+00,-1.645105321329077164e+00,-4.890306446061682522e+00,6.437550061680956226e+00
-4.223799424658802870e+00,-3.645105321329077164e+00,-3.825867625788184512e+00,5.579182232489775295e+00
-5.470145782801288270e+00,-5.645105321329078052e+00,-3.125853459798448863e+00,7.860643038199648380e+00
-7.470145782801288270e+00,-7.645105321329078052e+00,-2.519152898754516201e+00,1.068881253416477861e+01
-9.470145782801287382e+00,-9.645105321329078052e+00,-1.910709555966543682e+00,1.351708984238247702e+01
